bathrooms;hasLift;latitude;longitude;newDevelopment;price;rooms;size;exterior_0;exterior_1;floor_1;floor_2;floor_3;floor_4;floor_high;floor_en;luxury;hasParking;property_chalet;property_duplex;property_penthouse;property_studio;status_renew;y_pred;rentabilidad;property_type;floor_type
1;True;37.3786572;-6.0069892;False;178000.0;3;60.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;915.4182106979778;6.171358723806591;Piso;Tercer Piso
1;True;37.4069635;-5.9190979;False;125000.0;3;92.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;854.4638953823953;8.202853395670996;Piso;Primer Piso
1;True;37.3781889;-6.0068086;True;255000.0;1;76.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;920.767943487833;4.333025616413332;Piso;Bajo/Semisótano
1;True;37.3877481;-6.0095557;False;250000.0;1;58.0;0;1;0;0;1;0;0;0;False;False;0;1;0;0;0;1012.8259047619047;4.861564342857142;Dúplex;Tercer Piso
2;True;37.3559356;-5.978903;False;525000.0;4;154.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1323.9121879535564;3.0260850010367006;Piso;Tercer Piso
5;False;37.3572904;-5.9829591;False;980000.0;9;398.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;2010.908333333333;2.4623367346938774;Chalet;Bajo/Semisótano
4;False;37.377945;-6.0067458;False;900000.0;5;200.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1499.416794871795;1.9992223931623934;Chalet;Bajo/Semisótano
3;True;37.3702484;-6.0017578;False;700000.0;4;2115.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;2069.8124999999995;3.5482499999999986;Piso;Piso Alto
2;True;37.4057618;-5.9183246;False;225000.0;4;108.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;885.3636363636365;4.721939393939394;Piso;Piso Alto
1;True;37.3883034;-6.0097406;False;250000.0;1;60.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;920.9759643211661;4.420684628741597;Piso;Tercer Piso
1;False;37.3860851;-5.915086;False;137000.0;4;140.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;986.9636309523809;8.644936913451511;Chalet;Bajo/Semisótano
1;False;37.379288;-6.0074481;False;170000.0;3;75.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1036.4746334966203;7.316291530564378;Piso;Primer Piso
3;True;37.3759327;-6.0058143;False;950000.0;4;265.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;1417.5284615384617;1.7905622672064778;Piso;Cuarto Piso
1;True;37.4239544;-5.9863404;False;105000.0;2;65.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;944.5073333333332;10.794369523809523;Piso;Tercer Piso
3;True;37.3775032;-6.0066594;False;720000.0;5;247.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;1;1344.9120597484277;2.241520099580713;Piso;Segundo Piso
1;False;37.3852125;-5.915225;False;167000.0;2;259.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;1;1146.1212264150945;8.23560162693481;Chalet;Bajo/Semisótano
1;True;37.37986;-6.0077841;False;220000.0;2;78.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;972.2995404427944;5.303452038778879;Piso;Bajo/Semisótano
1;True;37.4039555;-5.9171355;False;165000.0;3;118.0;1;0;0;1;0;0;0;0;False;True;0;0;0;0;0;941.1733333333333;6.84489696969697;Piso;Segundo Piso
2;True;37.3721115;-6.0036057;False;535000.0;5;185.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1217.4584455128202;2.7307479151689424;Piso;Piso Alto
2;True;37.4008747;-5.9159314;False;168000.0;3;120.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;949.3621111111112;6.781157936507936;Piso;Tercer Piso
3;False;37.3802836;-5.9164207;False;380000.0;4;262.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1161.2584615384617;3.667131983805669;Chalet;Bajo/Semisótano
3;True;37.358686;-5.9869956;False;450000.0;5;212.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;1;1285.229096555706;3.4272775908152164;Piso;Cuarto Piso
1;False;37.3847499;-5.9150678;False;93900.0;4;117.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;935.1191865079364;11.950404939398549;Chalet;Bajo/Semisótano
2;True;37.404949;-5.9175416;False;133000.0;3;80.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;904.8261363636364;8.163844839371153;Piso;Piso Alto
1;False;37.383952;-6.0093;False;215000.0;2;68.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;999.1475722312674;5.5766376124535855;Piso;Bajo/Semisótano
2;True;37.4017275;-5.9161277;False;185000.0;3;96.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;891.2847474747474;5.78130647010647;Piso;Segundo Piso
2;True;37.3574001;-5.984373;False;270000.0;2;81.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1175.6392010514585;5.225063115784261;Piso;Bajo/Semisótano
4;False;37.3570562;-5.9835476;False;1774220.0;7;662.0;0;0;0;0;0;0;0;0;True;True;1;0;0;0;0;3246.6875;2.195908624635051;Chalet;Bajo/Semisótano
2;True;37.3709731;-6.0030068;False;465000.0;4;148.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1278.9880388633987;3.300614293841029;Piso;Primer Piso
1;False;37.3857048;-6.009857;False;158900.0;2;82.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;930.5238997736083;7.027241533847262;Piso;Tercer Piso
2;True;37.3583377;-5.9867119;False;490000.0;4;202.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1250.188038863399;3.061684993134855;Piso;Primer Piso
2;True;37.4003358;-5.9154757;False;187000.0;3;90.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;959.1596111111112;6.155034937611409;Piso;Tercer Piso
1;False;37.3795096;-6.0081107;False;207000.0;2;61.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;982.0542879175418;5.693068335753866;Piso;Segundo Piso
3;True;37.3588572;-5.9878927;False;450000.0;5;212.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;1;1285.229096555706;3.4272775908152164;Piso;Cuarto Piso
2;True;37.3564979;-5.9824234;False;500000.0;3;132.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1245.5526280912206;2.989326307418929;Piso;Primer Piso
2;True;37.3720306;-6.0039386;False;399000.0;4;130.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;1;1239.713536210879;3.7284617630402375;Piso;Bajo/Semisótano
2;True;37.3906367;-6.0105249;False;450000.0;3;119.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1103.0081896551726;2.941355172413793;Piso;Primer Piso
1;True;37.3871729;-6.0102713;False;238349.0;4;90.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;1;1107.537726415094;5.576047190036934;Piso;Cuarto Piso
1;True;37.404979;-5.9171597;False;165000.0;3;118.0;1;0;0;1;0;0;0;0;False;True;0;0;0;0;0;937.6566666666668;6.819321212121213;Piso;Segundo Piso
2;True;37.3538916;-5.973089;False;365000.0;3;125.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1159.7390565906564;3.8128407339966786;Piso;Cuarto Piso
2;True;37.3703308;-6.0027707;False;550000.0;4;161.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1285.1857135945816;2.8040415569336323;Piso;Piso Alto
1;False;37.3892829;-6.010542;False;250000.0;3;123.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;1;1048.2548164168204;5.031623118800739;Piso;Bajo/Semisótano
1;True;37.4061514;-5.9176711;False;150000.0;3;80.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;882.5847767145136;7.060678213716108;Piso;Segundo Piso
1;True;37.4040263;-5.9165467;False;165000.0;3;118.0;1;0;0;1;0;0;0;0;False;True;0;0;0;0;0;936.4233333333333;6.810351515151515;Piso;Segundo Piso
2;True;37.3585818;-5.9878892;False;350000.0;5;167.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;1;1282.4250107083778;4.396885751000152;Piso;Segundo Piso
1;True;37.4089582;-5.9191685;False;172000.0;3;93.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;824.4068690666057;5.751675830697249;Piso;Piso Alto
1;True;37.4050924;-5.9169609;False;185000.0;3;110.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;831.2435357332724;5.391849961513119;Piso;Piso Alto
2;True;37.4015692;-5.9154866;False;174000.0;3;92.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;910.178914141414;6.277095959595959;Piso;Cuarto Piso
1;True;37.3840653;-6.009999;False;220000.0;3;71.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;972.8397190142227;5.306398467350306;Piso;Piso Alto
2;True;37.3893466;-6.0108296;False;450000.0;3;119.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1108.4081896551727;2.9557551724137943;Piso;Primer Piso
2;False;37.3862672;-5.9140547;False;225000.0;5;235.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1149.286021286889;6.129525446863409;Chalet;Bajo/Semisótano
2;True;37.4083475;-5.9185923;False;155000.0;3;126.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;944.4387777777779;7.311784086021506;Piso;Tercer Piso
2;True;37.3828947;-6.0097858;False;650000.0;5;201.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1270.687628205128;2.3458848520710056;Piso;Tercer Piso
1;False;37.3549001;-5.9788413;False;137500.0;3;68.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;906.4270833333331;7.910636363636363;Piso;Primer Piso
2;True;37.3581976;-5.9875447;False;320000.0;3;98.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1181.470143326501;4.4305130374743795;Piso;Piso Alto
1;True;37.4048763;-5.9165781;False;153000.0;3;90.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;912.0547474747473;7.1533705684293905;Piso;Primer Piso
2;False;37.4297291;-5.9687648;False;108000.0;7;174.0;0;0;1;0;0;0;0;0;False;False;0;0;0;0;0;1593.5100000000002;17.70566666666667;Piso;Primer Piso
2;True;37.3539855;-5.9756869;True;299000.0;3;111.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1081.107451018809;4.338892780008597;Piso;Primer Piso
2;True;37.3539855;-5.9756869;True;306000.0;3;114.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1081.107451018809;4.239637062818858;Piso;Primer Piso
2;True;37.3539855;-5.9756869;True;340000.0;3;122.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1089.4038146551723;3.8449546399594317;Piso;Segundo Piso
2;True;37.3539855;-5.9756869;True;432000.0;3;122.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1093.1371479885058;3.0364920777458497;Piso;Piso Alto
2;True;37.3539855;-5.9756869;True;415000.0;3;127.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1094.820481321839;3.1657459700872455;Piso;Piso Alto
1;False;37.4268868;-5.9817105;False;78000.0;3;80.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;1;927.1500851648352;14.26384746407439;Piso;Bajo/Semisótano
3;True;37.3534822;-5.9734331;False;625000.0;4;184.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1308.2613546202228;2.511861800870828;Piso;Tercer Piso
1;False;37.426095;-5.983966;False;74000.0;2;51.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1023.0273333333331;16.58963243243243;Piso;Primer Piso
3;False;37.3780154;-5.9162731;True;208000.0;3;97.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1072.106598609949;6.185230376595859;Chalet;Bajo/Semisótano
2;False;37.3825674;-5.9144879;False;130000.0;4;172.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1136.0543546202227;10.48665558110975;Chalet;Bajo/Semisótano
2;True;37.3897975;-6.0112626;False;450000.0;3;119.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1108.4081896551727;2.9557551724137943;Piso;Primer Piso
3;True;37.3754933;-6.0071119;False;465000.0;5;180.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1146.2074534739454;2.9579547186424398;Piso;Primer Piso
1;False;37.3834397;-6.010392;False;220000.0;3;70.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1008.8017056891338;5.502554758304366;Piso;Primer Piso
1;False;37.4266761;-5.9830059;False;75000.0;2;67.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;1019.8356666666665;16.317370666666665;Piso;Primer Piso
2;True;37.3564952;-5.9846003;False;365000.0;3;132.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1519.6916666666666;4.996246575342465;Piso;Tercer Piso
3;False;37.3830217;-6.0103551;False;450000.0;3;180.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1219.7858333333334;3.2527622222222226;Chalet;Bajo/Semisótano
2;True;37.4299165;-5.9699604;False;170000.0;3;97.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1178.1197875816993;8.316139677047289;Piso;Primer Piso
2;False;37.3843787;-5.9138063;False;152000.0;3;115.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1102.0781896551725;8.700617286751362;Chalet;Bajo/Semisótano
1;False;37.3824116;-6.0102379;False;175000.0;3;72.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;939.9994950117037;6.4457108229373965;Piso;Tercer Piso
2;False;37.3877291;-5.9132047;False;130000.0;3;77.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;0;1108.0335827369333;10.228002302187077;Piso;Bajo/Semisótano
1;True;37.3769269;-6.0081092;False;189900.0;3;85.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;1;948.0725315142231;5.9909796620172076;Piso;Segundo Piso
2;True;37.4016618;-5.914697;False;209000.0;2;76.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;893.3011363636364;5.129001739886907;Piso;Segundo Piso
1;False;37.3800249;-6.0095276;False;162000.0;2;65.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;931.6970440313114;6.90145958541712;Piso;Tercer Piso
1;False;37.3806257;-6.0097532;False;149900.0;2;65.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;931.6970440313114;7.4585487180625325;Piso;Tercer Piso
3;False;37.3770144;-5.9163059;False;245000.0;4;135.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1123.2342109420617;5.501555318899895;Chalet;Bajo/Semisótano
2;True;37.3673658;-6.0014253;False;360000.0;3;125.0;0;1;0;0;0;0;1;0;False;True;0;0;1;0;0;1479.5120597484272;4.93170686582809;Ático;Piso Alto
1;True;37.3569158;-5.9861939;False;325000.0;5;144.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;1119.3416666666665;4.132953846153846;Piso;Tercer Piso
2;False;37.3822116;-5.9141368;False;149900.0;4;156.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1127.4585212868892;9.02568529382433;Chalet;Bajo/Semisótano
1;True;37.3863023;-6.0113581;False;209000.0;3;76.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;970.4688856808893;5.572070157019461;Piso;Piso Alto
2;True;37.3558814;-5.9838435;False;290000.0;3;86.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1178.7017010514585;4.877386349178449;Piso;Bajo/Semisótano
2;False;37.4261823;-5.9851355;False;134400.0;3;85.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1301.5875000000003;11.621316964285716;Piso;Tercer Piso
2;False;37.3556183;-5.9831816;False;850000.0;7;223.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1578.1321879535558;2.227951324169726;Chalet;Bajo/Semisótano
1;True;37.4091892;-5.9181526;False;124990.0;3;94.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;826.693062049062;7.9368883467387334;Piso;Primer Piso
2;True;37.3569385;-5.9865438;False;399000.0;4;150.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1396.695961538462;4.2005893580104114;Piso;Tercer Piso
2;True;37.356814;-5.9862992;False;320000.0;4;145.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;1;1183.6207003635502;4.438577626363314;Piso;Segundo Piso
2;True;37.4028294;-5.914754;False;180000.0;3;128.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;957.6871111111111;6.3845807407407404;Piso;Tercer Piso
1;True;37.3828398;-6.0108163;False;239000.0;2;71.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;997.3201843821884;5.007465360914753;Piso;Cuarto Piso
3;False;37.3840781;-5.9134003;False;380000.0;4;262.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1156.804294871795;3.6530661943319847;Chalet;Bajo/Semisótano
1;False;37.3533134;-5.9759558;False;155000.0;2;65.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;914.6890151515154;7.0814633431085054;Piso;Bajo/Semisótano
3;True;37.3557276;-5.9839706;False;430000.0;4;145.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;1217.3756195442124;3.3973273103559416;Piso;Cuarto Piso
3;False;37.3772602;-5.915686;False;264900.0;4;167.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1091.7426282051285;4.945606469785408;Chalet;Bajo/Semisótano
2;True;37.3861804;-6.0116784;False;250000.0;2;65.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1125.6754515599343;5.403242167487686;Piso;Bajo/Semisótano
1;True;37.3529513;-5.974808;False;150000.0;3;70.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;874.9397709279026;6.99951816742322;Piso;Segundo Piso
1;True;37.3669921;-6.0016458;False;230000.0;2;80.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1154.6787264150946;6.024410746513538;Piso;Piso Alto
2;False;37.3839482;-5.9132749;False;108000.0;3;126.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1073.3098563218393;11.92566507024266;Chalet;Bajo/Semisótano
2;True;37.3530007;-5.9752259;False;212000.0;3;114.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;1156.0462185953184;6.543657841105575;Piso;Primer Piso
3;True;37.3561731;-5.9856002;False;499000.0;3;160.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1233.1483173076924;2.9654869354092805;Piso;Piso Alto
2;True;37.3787728;-6.0097463;False;398000.0;4;144.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1050.2874845269678;3.1666959332471385;Piso;Piso Alto
2;True;37.4047937;-5.9152096;False;145000.0;3;83.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;917.5576666666668;7.593580689655174;Piso;Tercer Piso
3;True;37.3697285;-6.0043294;False;700000.0;4;213.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1280.4762355726034;2.195102118124463;Piso;Piso Alto
1;True;37.3534026;-5.9775837;False;230000.0;3;82.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;896.7794009463261;4.678849048415615;Piso;Tercer Piso
1;True;37.4260709;-5.9866298;False;85000.0;2;67.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1016.2517737047897;14.347083864067619;Piso;Primer Piso
2;False;37.3852813;-6.011855;False;385000.0;3;144.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1237.9381896551724;3.8585086430810573;Chalet;Bajo/Semisótano
2;False;37.3853505;-6.0120737;False;208000.0;3;125.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;1;1145.069856321839;6.606172248010609;Piso;Bajo/Semisótano
2;False;37.3843324;-6.0118664;False;260000.0;2;80.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1212.136522988506;5.59447625994695;Chalet;Bajo/Semisótano
2;False;37.3857856;-5.9123509;False;97400.0;3;111.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1117.721284893268;13.770693448377019;Chalet;Bajo/Semisótano
2;False;37.3842354;-5.9126013;False;180000.0;6;277.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1431.165;9.5411;Chalet;Bajo/Semisótano
3;False;37.3761168;-6.0089992;False;599500.0;3;154.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1073.0008333333335;2.1477914929107595;Piso;Bajo/Semisótano
2;True;37.4052164;-5.9149084;False;145000.0;3;90.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;906.2389141414142;7.499908254963428;Piso;Piso Alto
1;True;37.4041252;-5.9144197;False;165000.0;3;118.0;1;0;0;1;0;0;0;0;False;True;0;0;0;0;0;937.5358333333332;6.818442424242423;Piso;Segundo Piso
2;True;37.3883204;-6.012712;True;485500.0;3;123.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1099.743027181378;2.718211395710924;Piso;Primer Piso
2;True;37.3883204;-6.012712;True;498500.0;3;123.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1226.0590041928722;2.9513957974552594;Piso;Tercer Piso
1;True;37.3883204;-6.012712;True;306000.0;1;71.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;981.6323097484277;3.8495384696016774;Piso;Primer Piso
2;True;37.3883204;-6.012712;True;391000.0;2;97.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1112.3430271813781;3.4138404926282706;Piso;Primer Piso
2;True;37.3883204;-6.012712;True;533500.0;3;126.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1069.0596938480448;2.404632863388292;Piso;Piso Alto
2;True;37.3883204;-6.012712;True;640000.0;4;148.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1096.8930212868893;2.0566744149129175;Piso;Piso Alto
2;False;37.3870109;-5.9119748;False;103630.0;3;74.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1106.422118226601;12.811990175353866;Piso;Segundo Piso
2;True;37.3781987;-5.9143639;True;217000.0;3;123.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;925.5765986099493;5.118395937013545;Piso;Piso Alto
2;True;37.3781987;-5.9143639;True;174000.0;2;95.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;891.7524319432825;6.150016772022639;Piso;Cuarto Piso
2;True;37.3781987;-5.9143639;True;242000.0;4;146.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;906.9548049591557;4.497296553516474;Piso;Segundo Piso
2;True;37.3781987;-5.9143639;True;322500.0;3;212.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;921.8792978436659;3.4302485501159663;Piso;Piso Alto
2;True;37.3781987;-5.9143639;True;181000.0;2;95.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;919.4358375262054;6.095707210118489;Piso;Tercer Piso
2;True;37.3781987;-5.9143639;True;235000.0;3;142.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;929.7294160702669;4.747554465039661;Piso;Primer Piso
2;True;37.3781987;-5.9143639;True;229000.0;2;111.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;922.8765986099493;4.83603457786873;Piso;Piso Alto
3;False;37.3812501;-5.9131278;False;180000.0;4;256.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1160.2488546202228;7.734992364134818;Chalet;Bajo/Semisótano
2;False;37.3862951;-6.0126232;False;700000.0;3;240.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1336.6440041928724;2.2913897214734953;Chalet;Bajo/Semisótano
2;False;37.3814175;-5.912991;False;187000.0;4;144.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1083.5139130983962;6.95303045838543;Chalet;Bajo/Semisótano
1;False;37.3807537;-6.0113361;False;179000.0;3;68.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1003.4784545842084;6.727229863134358;Piso;Segundo Piso
2;False;37.3826217;-5.912598;False;284000.0;4;192.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1072.766556776557;4.532816437084044;Chalet;Bajo/Semisótano
1;True;37.4302038;-5.9760399;True;132800.0;1;66.0;1;0;0;0;0;0;0;0;False;False;0;0;0;0;0;869.5491113671274;7.857371488257176;Piso;Bajo/Semisótano
2;True;37.4302038;-5.9760399;True;165000.0;2;80.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1107.5577240896357;8.054965266106443;Piso;Primer Piso
2;True;37.4180665;-5.9241078;False;196000.0;3;102.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;950.8161111111112;5.821323129251701;Piso;Primer Piso
2;False;37.3826139;-5.9125327;False;129600.0;4;130.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1080.2339130983962;10.002165862022187;Chalet;Bajo/Semisótano
1;True;37.4060415;-5.914834;False;167000.0;3;80.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;898.1186363636365;6.453547087642897;Piso;Primer Piso
2;True;37.4009042;-5.9127757;False;180000.0;3;90.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;953.3062777777777;6.355375185185184;Piso;Tercer Piso
1;False;37.3789627;-6.0108139;False;146271.0;2;84.0;0;1;0;1;0;0;0;0;False;False;0;0;1;0;0;972.4125353535352;7.977624015862626;Ático;Segundo Piso
2;True;37.3877857;-6.013119;False;370000.0;3;120.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1198.9521938480448;3.8884936016693343;Piso;Primer Piso
1;False;37.382401;-5.9124613;False;83000.0;3;92.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;892.6050198412698;12.905132816982215;Piso;Primer Piso
2;False;37.3826479;-5.9123639;False;127000.0;3;129.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1023.691245210728;9.672673183093492;Piso;Primer Piso
1;True;37.3831351;-6.0123339;False;189990.0;2;76.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;982.6476890521758;6.206522589939528;Piso;Primer Piso
1;False;37.3868302;-6.0131405;False;250000.0;2;81.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;932.8988997736083;4.477914718913319;Piso;Tercer Piso
3;True;37.3737882;-6.0085468;False;499000.0;5;187.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1148.5059615384616;2.761938184060429;Piso;Piso Alto
3;False;37.3671361;-6.0036029;False;300000.0;4;140.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1231.0832026529276;4.924332810611711;Chalet;Bajo/Semisótano
3;False;37.3671361;-6.0036029;False;295000.0;4;134.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1239.1123693195943;5.040457095537334;Chalet;Bajo/Semisótano
2;False;37.3803135;-5.9128058;False;137000.0;4;134.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1125.1158776087284;9.85502958489397;Chalet;Bajo/Semisótano
3;False;37.3837406;-5.9117923;False;127000.0;5;138.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1044.6432067491896;9.87064447322069;Piso;Bajo/Semisótano
4;False;37.3750849;-6.0094721;False;595000.0;4;146.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1467.8906043956044;2.9604516391171853;Piso;Bajo/Semisótano
2;True;37.3667962;-6.0034398;False;359000.0;3;120.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1276.7942947578877;4.267836082756171;Piso;Primer Piso
